Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2024-05-27 12:14:49;"Midday Workout";"Decline Crunch";7;0;kg;3;;;;0;;;1h 41m
2024-05-30 12:48:19;"Midday Workout";"Cross-Body Cable Y-
Raise (Side Delt)";1;5;kg;12;;;;0;"";"";1h 30m
2024-05-30 12:48:19;"Midday Workout";"Cross-Body Cable Y-
Raise (Side Delt)";2;7.5;kg;12;;;;0;;;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Cross-Body Cable Y-
Raise (Side Delt)";3;7.5;kg;11;;;;0;;;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Cross-Body Cable Y-
Raise (Side Delt)";4;7.5;kg;9;;;;0;;;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Cross-Body Cable Y-
Raise (Side Delt)";5;7.5;kg;3;;;;0;;;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Cross-Body Cable Y-
Raise (Side Delt)";6;7.5;kg;3;;;;0;;;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Shoulder Press (Machine)";1;20;kg;12;;;;0;"";;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Shoulder Press (Machine)";2;30;kg;8;;;;0;;;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Shoulder Press (Machine)";3;45;kg;11;;;;0;;;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Shoulder Press (Machine)";4;45;kg;9;;;;0;;;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Shoulder Press (Machine)";5;45;kg;9;;;;0;;;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Shoulder Press (Machine)";6;30;kg;5;;;;0;;;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Paused Assisted 
Dip";1;60;kg;8;;;;0;"";;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Paused Assisted 
Dip";2;50;kg;7;;;;0;;;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Paused Assisted 
Dip";3;0;kg;10;;;;0;;;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Paused Assisted 
Dip";4;0;kg;10;;;;0;;;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Paused Assisted 
Dip";5;0;kg;8;;;;0;;;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Low-Incline 
Dumbbell Flye";1;10;kg;11;;;;0;"";;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Low-Incline 
Dumbbell Flye";2;14;kg;13;;;;0;;;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Low-Incline 
Dumbbell Flye";3;14;kg;12;;;;0;;;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Overhead Cable 
Triceps Extension 
(Bar)";1;20;kg;11;;;;0;"";;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Overhead Cable 
Triceps Extension 
(Bar)";2;30;kg;10;;;;0;;;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Overhead Cable 
Triceps Extension 
(Bar)";3;30;kg;10;;;;0;;;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Overhead Cable 
Triceps Extension 
(Bar)";4;30;kg;10;;;;0;;;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Overhead Cable 
Triceps Extension 
(Bar)";5;22.5;kg;9;;;;0;;;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Crunch (Machine)";1;30;kg;12;;;;0;"";;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Crunch (Machine)";2;40;kg;13;;;;0;;;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Crunch (Machine)";3;40;kg;12;;;;0;;;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Crunch (Machine)";4;40;kg;12;;;;0;;;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Crunch (Machine)";5;40;kg;3;;;;0;;;1h 30m
2024-05-30 12:48:19;"Midday Workout";"Crunch (Machine)";6;40;kg;2;;;;0;;;1h 30m
2024-06-02 11:50:46;"Morning Workout";"Lying Leg Curl (Machine)";1;40;kg;12;;;;0;"";"";1h 37m
2024-06-02 11:50:46;"Morning Workout";"Lying Leg Curl (Machine)";2;60;kg;10;;;;0;;;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Lying Leg Curl (Machine)";3;80;kg;9;;;;0;;;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Lying Leg Curl (Machine)";4;80;kg;9;;;;0;;;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Lying Leg Curl (Machine)";5;80;kg;10;;;;0;;;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Leg Press";1;80;kg;12;;;;0;"";;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Leg Press";2;120;kg;8;;;;0;;;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Leg Press";3;160;kg;7;;;;0;;;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Leg Press";4;185;kg;8;;;;0;;;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Leg Press";5;185;kg;8;;;;0;;;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Leg Press";6;185;kg;7;;;;0;;;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Smith Machine 
Lunge";1;0;kg;12;;;;0;"";;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Smith Machine 
Lunge";2;20;kg;8;;;;0;;;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Smith Machine 
Lunge";3;40;kg;13;;;;0;;;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Smith Machine 
Lunge";4;40;kg;12;;;;0;;;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Hip Adductor (Machine)";1;75;kg;12;;;;0;"";;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Hip Adductor (Machine)";2;90;kg;8;;;;0;;;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Hip Adductor (Machine)";3;100;kg;13;;;;0;;;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Hip Adductor (Machine)";4;100;kg;9;;;;0;;;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Hip Adductor (Machine)";5;100;kg;7;;;;0;;;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Hip Adductor (Machine)";6;100;kg;8;;;;0;;;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Hip Adductor (Machine)";7;100;kg;7;;;;0;;;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Leg Extension (Machine)";1;55;kg;8;;;;0;"";;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Leg Extension (Machine)";2;80;kg;10;;;;0;;;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Leg Extension (Machine)";3;80;kg;8;;;;0;;;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Leg Extension (Machine)";4;80;kg;9;;;;0;;;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Standing Calf Raise (Machine)";1;25;kg;13;;;;0;"";;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Standing Calf Raise (Machine)";2;30;kg;15;;;;0;;;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Standing Calf Raise (Machine)";3;30;kg;10;;;;0;;;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Standing Calf Raise (Machine)";4;30;kg;5;;;;0;;;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Standing Calf Raise (Machine)";5;30;kg;10;;;;0;;;1h 37m
2024-06-02 11:50:46;"Morning Workout";"Standing Calf Raise (Machine)";6;30;kg;2;;;;0;;;1h 37m
2024-06-04 12:53:47;"Midday Workout";"Chest Press (Machine)";1;35;kg;10;;;;0;"";"";1h 54m
2024-06-04 12:53:47;"Midday Workout";"Chest Press (Machine)";2;50;kg;7;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Chest Press (Machine)";3;60;kg;12;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Chest Press (Machine)";4;60;kg;10;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Skullcrusher (Barbell)";1;30;kg;11;;;;0;"";;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Skullcrusher (Barbell)";2;40;kg;12;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Skullcrusher (Barbell)";3;40;kg;10;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Skullcrusher (Barbell)";4;40;kg;9;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Decline Crunch";1;;;14;;;;0;"";;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Decline Crunch";2;14;kg;13;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Decline Crunch";3;;;8;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Decline Crunch";4;14;kg;6;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Decline Crunch";5;;;8;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Decline Crunch";6;14;kg;7;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Decline Crunch";7;;;4;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Decline Crunch";8;;;3;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Decline Crunch";9;;;2;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Tricep Kickback (Cable)";1;7.5;kg;8;;;;0;"";;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Tricep Kickback (Cable)";2;12.5;kg;11;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Tricep Kickback (Cable)";3;12.5;kg;10;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Tricep Kickback (Cable)";4;10;kg;4;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Spider Curl";1;15;kg;10;;;;0;"";;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Spider Curl";2;25;kg;9;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Spider Curl";3;25;kg;8;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Spider Curl";4;25;kg;8;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Pec Deck (w/ 
Integrated 
Partials)";1;40;kg;13;;;;0;"";;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Pec Deck (w/ 
Integrated 
Partials)";2;70;kg;15;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Pec Deck (w/ 
Integrated 
Partials)";3;70;kg;9;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Pec Deck (w/ 
Integrated 
Partials)";4;70;kg;3;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Pec Deck (w/ 
Integrated 
Partials)";5;70;kg;9;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Pec Deck (w/ 
Integrated 
Partials)";6;70;kg;3;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Pec Deck (w/ 
Integrated 
Partials)";7;70;kg;3;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Incline DB Stretch-
Curl";1;12;kg;15;;;;0;"";;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Incline DB Stretch-
Curl";2;12;kg;9;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Incline DB Stretch-
Curl";3;12;kg;8;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Incline DB Stretch-
Curl";4;12;kg;3;;;;0;;;1h 54m
2024-06-04 12:53:47;"Midday Workout";"Incline DB Stretch-
Curl";5;12;kg;3;;;;0;;;1h 54m
2024-06-06 12:45:52;"Midday Workout";"Snatch Grip RDL ";1;60;kg;10;;;;0;"";"";1h 57m
2024-06-06 12:45:52;"Midday Workout";"Snatch Grip RDL ";2;80;kg;5;;;;0;;;1h 57m
2024-06-06 12:45:52;"Midday Workout";"Snatch Grip RDL ";3;95;kg;10;;;;0;;;1h 57m
2024-06-06 12:45:52;"Midday Workout";"Snatch Grip RDL ";4;95;kg;10;;;;0;;;1h 57m
2024-06-06 12:45:52;"Midday Workout";"1-Arm Half Kneeling Lat 
Pulldown
Omni-Grip Lat ";1;20;kg;12;;;;0;"";;1h 57m
2024-06-06 12:45:52;"Midday Workout";"1-Arm Half Kneeling Lat 
Pulldown
Omni-Grip Lat ";2;32.5;kg;10;;;;0;;;1h 57m
2024-06-06 12:45:52;"Midday Workout";"1-Arm Half Kneeling Lat 
Pulldown
Omni-Grip Lat ";3;32.5;kg;10;;;;0;;;1h 57m
2024-06-06 12:45:52;"Midday Workout";"1-Arm Half Kneeling Lat 
Pulldown
Omni-Grip Lat ";4;32.5;kg;9;;;;0;;;1h 57m
2024-06-06 12:45:52;"Midday Workout";"Chest Supported Row";1;20;kg;8;;;;0;"";;1h 57m
2024-06-06 12:45:52;"Midday Workout";"Chest Supported Row";2;25;kg;11;;;;0;;;1h 57m
2024-06-06 12:45:52;"Midday Workout";"Chest Supported Row";3;25;kg;10;;;;0;;;1h 57m
2024-06-06 12:45:52;"Midday Workout";"Chest Supported Row";4;25;kg;10;;;;0;;;1h 57m
2024-06-06 12:45:52;"Midday Workout";"Chest Supported Row";5;25;kg;4;;;;0;;;1h 57m
2024-06-06 12:45:52;"Midday Workout";"Cable Pullover";1;20;kg;12;;;;0;"";;1h 57m
2024-06-06 12:45:52;"Midday Workout";"Cable Pullover";2;25;kg;12;;;;0;;;1h 57m
2024-06-06 12:45:52;"Midday Workout";"Cable Pullover";3;25;kg;9;;;;0;;;1h 57m
2024-06-06 12:45:52;"Midday Workout";"Cable Pullover";4;25;kg;3;;;;0;;;1h 57m
2024-06-06 12:45:52;"Midday Workout";"Cable Pullover";5;25;kg;9;;;;0;;;1h 57m
2024-06-06 12:45:52;"Midday Workout";"Cable Pullover";6;25;kg;3;;;;0;;;1h 57m
2024-06-06 12:45:52;"Midday Workout";"Cable Pullover";7;25;kg;3;;;;0;;;1h 57m
2024-06-06 12:45:52;"Midday Workout";"Cable Pullover";8;25;kg;2;;;;0;;;1h 57m
2024-06-06 12:45:52;"Midday Workout";"Cable Pullover";9;25;kg;2;;;;0;;;1h 57m
2024-06-06 12:45:52;"Midday Workout";"Dumbbell Hammer Preacher Curl";1;12;kg;11;;;;0;"";;1h 57m
2024-06-06 12:45:52;"Midday Workout";"Dumbbell Hammer Preacher Curl";2;18;kg;7;;;;0;;;1h 57m
2024-06-06 12:45:52;"Midday Workout";"Dumbbell Hammer Preacher Curl";3;18;kg;4;;;;0;;;1h 57m
2024-06-06 12:45:52;"Midday Workout";"Face Pull (Cable)";1;17.5;kg;12;;;;0;"";;1h 57m
2024-06-06 12:45:52;"Midday Workout";"Face Pull (Cable)";2;25;kg;14;;;;0;;;1h 57m
2024-06-06 12:45:52;"Midday Workout";"Face Pull (Cable)";3;30;kg;10;;;;0;;;1h 57m
2024-06-06 12:45:52;"Midday Workout";"Face Pull (Cable)";4;30;kg;10;;;;0;;;1h 57m
2024-06-06 12:45:52;"Midday Workout";"Face Pull (Cable)";5;30;kg;4;;;;0;;;1h 57m
2024-06-06 12:45:52;"Midday Workout";"Face Pull (Cable)";6;30;kg;5;;;;0;;;1h 57m
2024-06-06 12:45:52;"Midday Workout";"Face Pull (Cable)";7;30;kg;5;;;;0;;;1h 57m
2024-06-08 13:50:58;"Midday Workout";"Incline Bench Press (Dumbbell)";1;26;kg;8;;;;0;"";"";1h 45m
2024-06-08 13:50:58;"Midday Workout";"Incline Bench Press (Dumbbell)";2;30;kg;6;;;;0;;;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Incline Bench Press (Dumbbell)";3;36;kg;7;;;;0;;;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Incline Bench Press (Dumbbell)";4;32;kg;7;;;;0;;;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Incline Bench Press (Dumbbell)";5;32;kg;6;;;;0;;;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Cross-Body Cable Y-
Raise (Side Delt)";1;5;kg;12;;;;0;"";;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Cross-Body Cable Y-
Raise (Side Delt)";2;7.5;kg;9;;;;0;;;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Cross-Body Cable Y-
Raise (Side Delt)";3;7.5;kg;8;;;;0;;;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Cross-Body Cable Y-
Raise (Side Delt)";4;7.5;kg;7;;;;0;;;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Cross-Body Cable Y-
Raise (Side Delt)";5;7.5;kg;3;;;;0;;;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Cross-Body Cable Y-
Raise (Side Delt)";6;7.5;kg;3;;;;0;;;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Cross-Body Cable Y-
Raise (Side Delt)";7;7.5;kg;3;;;;0;;;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Overhead Cable 
Triceps Extension 
(Bar)";1;20;kg;10;;;;0;"";;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Overhead Cable 
Triceps Extension 
(Bar)";2;30;kg;11;;;;0;;;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Overhead Cable 
Triceps Extension 
(Bar)";3;30;kg;12;;;;0;;;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Overhead Cable 
Triceps Extension 
(Bar)";4;30;kg;11;;;;0;;;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Overhead Cable 
Triceps Extension 
(Bar)";5;22.5;kg;9;;;;0;;;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Pec Deck (w/ 
Integrated 
Partials)";1;40;kg;13;;;;0;"";;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Pec Deck (w/ 
Integrated 
Partials)";2;70;kg;15;;;;0;;;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Pec Deck (w/ 
Integrated 
Partials)";3;70;kg;11;;;;0;;;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Pec Deck (w/ 
Integrated 
Partials)";4;70;kg;11;;;;0;;;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Pec Deck (w/ 
Integrated 
Partials)";5;70;kg;4;;;;0;;;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Pec Deck (w/ 
Integrated 
Partials)";6;70;kg;3;;;;0;;;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Pec Deck (w/ 
Integrated 
Partials)";7;70;kg;4;;;;0;;;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Chest Dip";1;;;10;;;;0;"";;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Decline Crunch";1;;;14;;;;0;"";;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Decline Crunch";2;14;kg;12;;;;0;;;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Decline Crunch";3;;;10;;;;0;;;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Decline Crunch";4;14;kg;9;;;;0;;;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Decline Crunch";5;;;10;;;;0;;;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Decline Crunch";6;14;kg;8;;;;0;;;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Decline Crunch";7;;;4;;;;0;;;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Decline Crunch";8;;;3;;;;0;;;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Decline Crunch";9;;;3;;;;0;;;1h 45m
2024-06-08 13:50:58;"Midday Workout";"Decline Crunch";10;;;3;;;;0;;;1h 45m
2024-06-09 12:18:13;"Midday Workout";"Lying Leg Curl (Machine)";1;40;kg;12;;;;0;"";"";1h 39m
2024-06-09 12:18:13;"Midday Workout";"Lying Leg Curl (Machine)";2;60;kg;10;;;;0;;;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Lying Leg Curl (Machine)";3;80;kg;10;;;;0;;;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Lying Leg Curl (Machine)";4;80;kg;9;;;;0;;;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Lying Leg Curl (Machine)";5;80;kg;7;;;;0;;;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Lying Leg Curl (Machine)";6;80;kg;5;;;;0;;;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Lying Leg Curl (Machine)";7;80;kg;3;;;;0;;;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Hip Adductor (Machine)";1;75;kg;12;;;;0;"";;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Hip Adductor (Machine)";2;90;kg;8;;;;0;;;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Hip Adductor (Machine)";3;100;kg;13;;;;0;;;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Hip Adductor (Machine)";4;100;kg;13;;;;0;;;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Hip Adductor (Machine)";5;100;kg;11;;;;0;;;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Hip Adductor (Machine)";6;100;kg;10;;;;0;;;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Squat Smith Machine";1;0;kg;12;;;;0;"";;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Squat Smith Machine";2;40;kg;12;;;;0;;;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Squat Smith Machine";3;70;kg;6;;;;0;;;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Squat Smith Machine";4;90;kg;4;;;;0;;;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Squat Smith Machine";5;80;kg;6;;;;0;;;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Squat Smith Machine";6;70;kg;8;;;;0;;;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Wrist curl Barbell";1;15;kg;12;;;;0;"";;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Wrist curl Barbell";2;20;kg;17;;;;0;;;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Wrist curl Barbell";3;20;kg;16;;;;0;;;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Wrist curl Barbell";4;20;kg;16;;;;0;;;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Leg Extension (Machine)";1;55;kg;8;;;;0;"";;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Leg Extension (Machine)";2;80;kg;10;;;;0;;;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Leg Extension (Machine)";3;80;kg;9;;;;0;;;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Leg Extension (Machine)";4;80;kg;10;;;;0;;;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Leg press calf jump";1;70;kg;15;;;;0;"";;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Leg press calf jump";2;100;kg;13;;;;0;;;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Leg press calf jump";3;100;kg;14;;;;0;;;1h 39m
2024-06-09 12:18:13;"Midday Workout";"Leg press calf jump";4;100;kg;13;;;;0;;;1h 39m
2024-06-10 12:32:40;"Midday Workout";"Chest Press (Machine)";1;35;kg;12;;;;0;"";"";1h 48m
2024-06-10 12:32:40;"Midday Workout";"Chest Press (Machine)";2;50;kg;7;;;;0;;;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Chest Press (Machine)";3;60;kg;12;;;;0;;;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Chest Press (Machine)";4;60;kg;10;;;;0;;;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Pec Deck (w/ 
Integrated 
Partials)";1;40;kg;13;;;;0;"";;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Pec Deck (w/ 
Integrated 
Partials)";2;70;kg;15;;;;0;;;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Pec Deck (w/ 
Integrated 
Partials)";3;70;kg;12;;;;0;;;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Pec Deck (w/ 
Integrated 
Partials)";4;70;kg;12;;;;0;;;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Pec Deck (w/ 
Integrated 
Partials)";5;70;kg;8;;;;0;;;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Skullcrusher (Barbell)";1;30;kg;12;;;;0;"";;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Skullcrusher (Barbell)";2;40;kg;12;;;;0;;;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Skullcrusher (Barbell)";3;40;kg;11;;;;0;;;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Skullcrusher (Barbell)";4;40;kg;10;;;;0;;;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Incline DB Stretch-
Curl";1;10;kg;12;;;;0;"";;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Incline DB Stretch-
Curl";2;12;kg;15;;;;0;;;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Incline DB Stretch-
Curl";3;12;kg;11;;;;0;;;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Incline DB Stretch-
Curl";4;12;kg;9;;;;0;;;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Incline DB Stretch-
Curl";5;12;kg;3;;;;0;;;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Incline DB Stretch-
Curl";6;12;kg;3;;;;0;;;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Incline DB Stretch-
Curl";7;12;kg;2;;;;0;;;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Tricep Kickback (Cable)";1;7.5;kg;8;;;;0;"";;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Tricep Kickback (Cable)";2;12.5;kg;12;;;;0;;;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Tricep Kickback (Cable)";3;12.5;kg;11;;;;0;;;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Tricep Kickback (Cable)";4;12.5;kg;4;;;;0;;;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Reverse Curl (Cable)";1;12.5;kg;13;;;;0;"";;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Reverse Curl (Cable)";2;12.5;kg;15;;;;0;;;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Reverse Curl (Cable)";3;12.5;kg;15;;;;0;;;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Reverse Curl (Cable)";4;12.5;kg;4;;;;0;;;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Reverse Crunch (Decline Bench)";1;;;14;;;;0;"";;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Reverse Crunch (Decline Bench)";2;;;14;;;;0;;;1h 48m
2024-06-10 12:32:40;"Midday Workout";"Reverse Crunch (Decline Bench)";3;;;14;;;;0;;;1h 48m
2024-06-12 13:17:21;"Midday Workout";"Chest Supported Row";1;20;kg;10;;;;0;"";"";1h 29m
2024-06-12 13:17:21;"Midday Workout";"Chest Supported Row";2;25;kg;12;;;;0;;;1h 29m
2024-06-12 13:17:21;"Midday Workout";"Chest Supported Row";3;25;kg;12;;;;0;;;1h 29m
2024-06-12 13:17:21;"Midday Workout";"Chest Supported Row";4;25;kg;12;;;;0;;;1h 29m
2024-06-12 13:17:21;"Midday Workout";"Preacher Curl (Dumbbell)";1;14;kg;10;;;;0;"";;1h 29m
2024-06-12 13:17:21;"Midday Workout";"Preacher Curl (Dumbbell)";2;18;kg;9;;;;0;;;1h 29m
2024-06-12 13:17:21;"Midday Workout";"Preacher Curl (Dumbbell)";3;18;kg;6;;;;0;;;1h 29m
